PartitionKey,RowKey,test_type,test_type@type,protocol,protocol@type,latency_total,latency_total@type,latency_mean,latency_mean@type,latency_max,latency_max@type,latency_min,latency_min@type,throughput,throughput@type,success,success@type,server,server@type
10.2.0.31,01 27 2022 14 00 00,vegeta,String,http,String,162601891.4,Double,13550.15761,Double,30008.09141,Double,57.638868,Double,36.24595105,String,0.793666667,String,10.1.0.73,String
10.2.0.32,01 27 2022 13 50 00,vegeta,String,http,String,918312.0616,Double,76.526005,Double,868.109,Double,49.4053,Double,49.98998693,String,1,String,10.1.0.16,String
10.2.0.32,01 27 2022 13 55 00,vegeta,String,http,String,239246647.9,Double,19937.22066,Double,30027.37053,Double,57.307775,Double,30.05466923,String,0.657333333,String,10.1.0.16,String
10.2.0.32,01 27 2022 14 00 00,vegeta,String,http,String,157915125.2,Double,13159.59376,Double,30028.61912,Double,53.818903,Double,36.118084,String,0.805916667,String,10.1.0.16,String
10.2.0.33,01 27 2022 13 55 00,vegeta,String,http,String,234311197,Double,19525.93308,Double,30027.83419,Double,58.772024,Double,30.56557835,String,0.674,String,10.1.0.12,String
10.2.0.33,01 27 2022 14 00 00,vegeta,String,http,String,156000500.3,Double,13000.04169,Double,30006.3884,Double,61.994974,Double,36.48779701,String,0.80725,String,10.1.0.12,String
10.2.0.34,01 27 2022 13 55 00,vegeta,String,http,String,240363058.8,Double,20030.2549,Double,30027.07426,Double,60.006534,Double,29.42067045,String,0.661083333,String,10.1.0.70,String
10.2.0.34,01 27 2022 14 00 00,vegeta,String,http,String,160690746.3,Double,13390.89552,Double,30040.37325,Double,54.258443,Double,35.97362745,String,0.7925,String,10.1.0.70,String
10.2.0.35,01 27 2022 13 50 00,vegeta,String,http,String,933267.8114,Double,77.772317,Double,9174.0583,Double,46.9852,Double,49.97223104,String,1,String,10.1.0.27,String
10.2.0.35,01 27 2022 13 55 00,vegeta,String,http,String,240875248,Double,20072.93733,Double,30024.60602,Double,57.808504,Double,28.97535417,String,0.649,String,10.1.0.27,String
10.2.0.35,01 27 2022 14 00 00,vegeta,String,http,String,161149479.4,Double,13429.12328,Double,30007.10969,Double,51.775234,Double,35.53995799,String,0.791416667,String,10.1.0.27,String
10.2.0.36,01 27 2022 13 55 00,vegeta,String,http,String,236562568.6,Double,19713.54739,Double,30033.51282,Double,58.222793,Double,30.1686363,String,0.666333333,String,10.1.0.63,String
10.2.0.36,01 27 2022 14 00 00,vegeta,String,http,String,155400961.6,Double,12950.08014,Double,30023.24489,Double,54.458814,Double,36.81401708,String,0.806166667,String,10.1.0.63,String
10.2.0.37,01 27 2022 13 55 00,vegeta,String,http,String,240489791.9,Double,20040.81599,Double,30033.07282,Double,58.597089,Double,29.13249342,String,0.6475,String,10.1.0.86,String
10.2.0.37,01 27 2022 14 00 00,vegeta,String,http,String,157576112.8,Double,13131.34273,Double,30012.56375,Double,53.819646,Double,35.42348318,String,0.790416667,String,10.1.0.86,String
10.2.0.38,01 27 2022 13 55 00,vegeta,String,http,String,238181568.5,Double,19848.46404,Double,30020.03956,Double,56.808496,Double,30.0991937,String,0.660916667,String,10.1.0.55,String
10.2.0.38,01 27 2022 14 00 00,vegeta,String,http,String,158428312.9,Double,13202.35941,Double,30029.1829,Double,53.670923,Double,35.985296,String,0.793416667,String,10.1.0.55,String
10.2.0.39,01 27 2022 13 55 00,vegeta,String,http,String,240218731.2,Double,20018.2276,Double,30031.22234,Double,61.025288,Double,30.02477503,String,0.662083333,String,10.1.0.84,String
10.2.0.39,01 27 2022 14 00 00,vegeta,String,http,String,154732375.3,Double,12894.36461,Double,30004.38253,Double,55.066856,Double,37.62259936,String,0.822666667,String,10.1.0.84,String
10.2.0.40,01 27 2022 13 55 00,vegeta,String,http,String,241399842.3,Double,20116.65352,Double,30032.3104,Double,56.235675,Double,29.71858445,String,0.660916667,String,10.1.0.72,String
10.2.0.40,01 27 2022 14 00 00,vegeta,String,http,String,160614775.9,Double,13384.56466,Double,30026.1707,Double,51.629749,Double,36.31573148,String,0.798583333,String,10.1.0.72,String
10.2.0.41,01 27 2022 13 55 00,vegeta,String,http,String,242673285.7,Double,20222.77381,Double,30036.28883,Double,61.352184,Double,29.51509721,String,0.653,String,10.1.0.74,String
10.2.0.41,01 27 2022 14 00 00,vegeta,String,http,String,162597528.7,Double,13549.79406,Double,30019.59973,Double,53.946065,Double,35.67052413,String,0.78725,String,10.1.0.74,String
10.2.0.42,01 27 2022 13 55 00,vegeta,String,http,String,239700085.1,Double,19975.00709,Double,30016.36295,Double,56.632953,Double,30.01329546,String,0.660833333,String,10.1.0.20,String
10.2.0.42,01 27 2022 14 00 00,vegeta,String,http,String,162139803.2,Double,13511.65027,Double,30022.97137,Double,51.033511,Double,36.55229931,String,0.80275,String,10.1.0.20,String
10.2.0.43,01 27 2022 13 55 00,vegeta,String,http,String,236689510.5,Double,19724.12587,Double,30025.40866,Double,60.3056,Double,30.40373187,String,0.671416667,String,10.1.0.81,String
10.2.0.43,01 27 2022 14 00 00,vegeta,String,http,String,159170249.2,Double,13264.18744,Double,30019.82709,Double,54.465017,Double,35.5329571,String,0.793333333,String,10.1.0.81,String
10.2.0.44,01 27 2022 13 55 00,vegeta,String,http,String,239512077.3,Double,19959.33978,Double,30027.63045,Double,50.404335,Double,29.89277587,String,0.664666667,String,10.1.0.52,String
10.2.0.44,01 27 2022 14 00 00,vegeta,String,http,String,156979828.7,Double,13081.65239,Double,30016.09141,Double,50.549273,Double,37.12380513,String,0.817916667,String,10.1.0.52,String
10.2.0.45,01 27 2022 13 55 00,vegeta,String,http,String,236599869.9,Double,19716.65583,Double,30019.91133,Double,56.359402,Double,29.83058687,String,0.663333333,String,10.1.0.135,String
10.2.0.45,01 27 2022 14 00 00,vegeta,String,http,String,150996670.8,Double,12583.0559,Double,30008.65339,Double,53.517619,Double,37.08120569,String,0.820916667,String,10.1.0.135,String
10.2.0.46,01 27 2022 13 50 00,vegeta,String,http,String,1043662.075,Double,86.971839,Double,1697.2735,Double,49.2401,Double,49.99372027,String,1,String,10.1.0.128,String
10.2.0.46,01 27 2022 13 55 00,vegeta,String,http,String,238279419.9,Double,19856.61832,Double,30017.70339,Double,60.034048,Double,30.05462655,String,0.668916667,String,10.1.0.128,String
10.2.0.46,01 27 2022 14 00 00,vegeta,String,http,String,163171203.5,Double,13597.6003,Double,30020.38877,Double,50.061321,Double,35.50946592,String,0.786416667,String,10.1.0.128,String
10.2.0.47,01 27 2022 13 55 00,vegeta,String,http,String,236627531.7,Double,19718.96098,Double,30022.00251,Double,61.759834,Double,30.28381803,String,0.665166667,String,10.1.0.111,String
10.2.0.47,01 27 2022 14 00 00,vegeta,String,http,String,155263941.7,Double,12938.66181,Double,30028.98907,Double,50.447824,Double,36.47435087,String,0.808333333,String,10.1.0.111,String
10.2.0.48,01 27 2022 13 55 00,vegeta,String,http,String,245431423.6,Double,20452.61863,Double,30014.23674,Double,60.215637,Double,29.51078789,String,0.6455,String,10.1.0.120,String
10.2.0.48,01 27 2022 14 00 00,vegeta,String,http,String,160112399.1,Double,13342.69993,Double,30005.85341,Double,52.01088,Double,36.51329774,String,0.805666667,String,10.1.0.120,String
10.2.0.49,01 27 2022 13 50 00,vegeta,String,http,String,7468170.258,Double,622.347521,Double,9416.2658,Double,57.3532,Double,49.76516585,String,1,String,10.1.0.122,String
10.2.0.49,01 27 2022 13 55 00,vegeta,String,http,String,238708488.1,Double,19892.374,Double,30027.35973,Double,56.320328,Double,30.28771598,String,0.664916667,String,10.1.0.122,String
10.2.0.49,01 27 2022 14 00 00,vegeta,String,http,String,159220479.2,Double,13268.37327,Double,30028.15852,Double,51.950917,Double,36.30518867,String,0.80375,String,10.1.0.122,String
10.2.0.5,01 27 2022 13 55 00,vegeta,String,http,String,232972110.9,Double,19414.34258,Double,30025.77422,Double,66.121082,Double,30.50617632,String,0.675,String,10.1.0.46,String
10.2.0.5,01 27 2022 14 00 00,vegeta,String,http,String,152211251.2,Double,12684.27093,Double,30020.23337,Double,53.394973,Double,36.45403146,String,0.817,String,10.1.0.46,String
10.2.0.50,01 27 2022 13 55 00,vegeta,String,http,String,242621558,Double,20218.46317,Double,30026.23314,Double,69.040517,Double,29.75730298,String,0.6575,String,10.1.0.47,String
10.2.0.50,01 27 2022 14 00 00,vegeta,String,http,String,161975613.1,Double,13497.96775,Double,30015.66703,Double,59.941544,Double,35.93580459,String,0.793416667,String,10.1.0.47,String
10.2.0.51,01 27 2022 13 55 00,vegeta,String,http,String,243768823.8,Double,20314.06865,Double,30023.52371,Double,61.094744,Double,29.60794792,String,0.64875,String,10.1.0.44,String
10.2.0.51,01 27 2022 14 00 00,vegeta,String,http,String,160593914.1,Double,13382.82618,Double,30034.68527,Double,58.675001,Double,36.82552402,String,0.8015,String,10.1.0.44,String
10.2.0.52,01 27 2022 13 55 00,vegeta,String,http,String,241353806.2,Double,20112.81718,Double,30032.89679,Double,57.18782,Double,29.88866778,String,0.656833333,String,10.1.0.29,String
10.2.0.52,01 27 2022 14 00 00,vegeta,String,http,String,159503695.2,Double,13291.9746,Double,30016.17411,Double,51.839743,Double,36.96519379,String,0.800666667,String,10.1.0.29,String
10.2.0.53,01 27 2022 13 50 00,vegeta,String,http,String,1042832.153,Double,86.902679,Double,2850.1235,Double,49.4376,Double,49.99380618,String,1,String,10.1.0.28,String
10.2.0.53,01 27 2022 13 55 00,vegeta,String,http,String,242676504.1,Double,20223.04201,Double,30018.86346,Double,52.854416,Double,29.11521345,String,0.638833333,String,10.1.0.28,String
10.2.0.53,01 27 2022 14 00 00,vegeta,String,http,String,161216414.9,Double,13434.70124,Double,30016.22119,Double,57.293668,Double,36.12112661,String,0.79575,String,10.1.0.28,String
10.2.0.54,01 27 2022 13 50 00,vegeta,String,http,String,1041799.964,Double,86.816663,Double,1562.583,Double,49.3033,Double,49.92159614,String,1,String,10.1.0.58,String
10.2.0.54,01 27 2022 13 55 00,vegeta,String,http,String,241686521.3,Double,20140.54344,Double,30027.12838,Double,70.492168,Double,29.46250526,String,0.649583333,String,10.1.0.58,String
10.2.0.54,01 27 2022 14 00 00,vegeta,String,http,String,159732829.1,Double,13311.06909,Double,30011.00548,Double,51.230172,Double,35.96532087,String,0.792916667,String,10.1.0.58,String
10.2.0.55,01 27 2022 13 55 00,vegeta,String,http,String,239116159.5,Double,19926.34662,Double,30026.9044,Double,55.489903,Double,30.01780975,String,0.67275,String,10.1.0.75,String
10.2.0.55,01 27 2022 14 00 00,vegeta,String,http,String,158096683.4,Double,13174.72362,Double,30013.50125,Double,53.886049,Double,36.29327043,String,0.805166667,String,10.1.0.75,String
10.2.0.57,01 27 2022 13 55 00,vegeta,String,http,String,238225649.7,Double,19852.13748,Double,30031.52981,Double,57.96003,Double,30.30747911,String,0.666916667,String,10.1.0.83,String
10.2.0.57,01 27 2022 14 00 00,vegeta,String,http,String,157550486.3,Double,13129.20719,Double,30011.15661,Double,58.487295,Double,36.78569074,String,0.80475,String,10.1.0.83,String
10.2.0.59,01 27 2022 13 55 00,vegeta,String,http,String,239949621.7,Double,19995.80181,Double,30024.72969,Double,59.419167,Double,29.3755191,String,0.648416667,String,10.1.0.80,String
10.2.0.59,01 27 2022 14 00 00,vegeta,String,http,String,155043428.8,Double,12920.28573,Double,30019.75658,Double,50.155891,Double,36.84423292,String,0.7985,String,10.1.0.80,String
10.2.0.6,01 27 2022 13 55 00,vegeta,String,http,String,235451717.8,Double,19620.97648,Double,30026.17209,Double,60.3735,Double,30.28066713,String,0.670666667,String,10.1.0.35,String
10.2.0.6,01 27 2022 14 00 00,vegeta,String,http,String,156127668.8,Double,13010.63907,Double,30029.29808,Double,53.809371,Double,36.56661525,String,0.802333333,String,10.1.0.35,String
10.2.0.60,01 27 2022 13 55 00,vegeta,String,http,String,239360521.8,Double,19946.71015,Double,30022.58359,Double,67.566675,Double,29.42916415,String,0.653916667,String,10.1.0.30,String
10.2.0.60,01 27 2022 14 00 00,vegeta,String,http,String,159076720.9,Double,13256.39341,Double,30019.90174,Double,57.968784,Double,36.00391976,String,0.790166667,String,10.1.0.30,String
10.2.0.61,01 27 2022 13 55 00,vegeta,String,http,String,239560193.3,Double,19963.34944,Double,30021.6161,Double,56.466068,Double,29.39452886,String,0.650333333,String,10.1.0.90,String
10.2.0.61,01 27 2022 14 00 00,vegeta,String,http,String,158489187,Double,13207.43225,Double,30015.7971,Double,51.095426,Double,35.54795557,String,0.791416667,String,10.1.0.90,String
10.2.0.62,01 27 2022 13 55 00,vegeta,String,http,String,237684234.7,Double,19807.01956,Double,30023.76638,Double,55.387442,Double,30.50753286,String,0.664,String,10.1.0.95,String
10.2.0.62,01 27 2022 14 00 00,vegeta,String,http,String,158279403.4,Double,13189.95029,Double,30023.44039,Double,59.540843,Double,36.55759183,String,0.800916667,String,10.1.0.95,String
10.2.0.63,01 27 2022 13 55 00,vegeta,String,http,String,235425854.9,Double,19618.82124,Double,30018.95533,Double,53.619724,Double,30.39673242,String,0.6725,String,10.1.0.31,String
10.2.0.63,01 27 2022 14 00 00,vegeta,String,http,String,160075229.8,Double,13339.60249,Double,30035.7975,Double,61.592927,Double,36.53446965,String,0.797,String,10.1.0.31,String
10.2.0.64,01 27 2022 13 55 00,vegeta,String,http,String,235812329,Double,19651.02742,Double,30043.2252,Double,71.572,Double,30.48099834,String,0.675916667,String,10.1.0.96,String
10.2.0.64,01 27 2022 14 00 00,vegeta,String,http,String,158188125.6,Double,13182.3438,Double,30036.62641,Double,50.622582,Double,35.9219892,String,0.798666667,String,10.1.0.96,String
10.2.0.65,01 27 2022 13 55 00,vegeta,String,http,String,242296133.9,Double,20191.34449,Double,30014.85995,Double,56.189389,Double,29.62679821,String,0.653666667,String,10.1.0.114,String
10.2.0.65,01 27 2022 14 00 00,vegeta,String,http,String,157895019.8,Double,13157.91831,Double,30016.11011,Double,50.857856,Double,36.76670941,String,0.8095,String,10.1.0.114,String
10.2.0.66,01 27 2022 13 55 00,vegeta,String,http,String,244088344.3,Double,20340.69536,Double,30027.32541,Double,58.00785,Double,29.08501641,String,0.646833333,String,10.1.0.56,String
10.2.0.66,01 27 2022 14 00 00,vegeta,String,http,String,161311425.4,Double,13442.61879,Double,30024.4462,Double,53.755665,Double,36.19038268,String,0.804083333,String,10.1.0.56,String
10.2.0.67,01 27 2022 13 55 00,vegeta,String,http,String,243448981.8,Double,20287.41515,Double,30026.2387,Double,56.063378,Double,29.36172621,String,0.644916667,String,10.1.0.53,String
10.2.0.67,01 27 2022 14 00 00,vegeta,String,http,String,157405331.5,Double,13117.11096,Double,30015.69388,Double,54.276254,Double,36.91072306,String,0.807916667,String,10.1.0.53,String
10.2.0.68,01 27 2022 13 55 00,vegeta,String,http,String,241178179.9,Double,20098.18166,Double,30025.8371,Double,58.0462,Double,29.47322149,String,0.652,String,10.1.0.69,String
10.2.0.68,01 27 2022 14 00 00,vegeta,String,http,String,151860417.4,Double,12655.03478,Double,30032.25241,Double,53.752231,Double,37.10244168,String,0.8225,String,10.1.0.69,String
10.2.0.69,01 27 2022 13 55 00,vegeta,String,http,String,233443361.2,Double,19453.61343,Double,30022.49691,Double,62.941573,Double,30.72526331,String,0.68625,String,10.1.0.97,String
10.2.0.69,01 27 2022 14 00 00,vegeta,String,http,String,155166780.8,Double,12930.56506,Double,30003.17524,Double,56.664975,Double,36.76679768,String,0.809666667,String,10.1.0.97,String
10.2.0.7,01 27 2022 13 55 00,vegeta,String,http,String,237291473.8,Double,19774.28948,Double,30016.40682,Double,52.519068,Double,30.53251077,String,0.671833333,String,10.1.0.82,String
10.2.0.7,01 27 2022 14 00 00,vegeta,String,http,String,156515430.7,Double,13042.95256,Double,30016.53491,Double,51.493603,Double,36.69996873,String,0.80575,String,10.1.0.82,String
10.2.0.70,01 27 2022 13 55 00,vegeta,String,http,String,234758098,Double,19563.17484,Double,30009.00879,Double,56.190291,Double,30.37974322,String,0.670833333,String,10.1.0.18,String
10.2.0.70,01 27 2022 14 00 00,vegeta,String,http,String,156825385.9,Double,13068.78216,Double,30011.61547,Double,50.309825,Double,36.92211293,String,0.803333333,String,10.1.0.18,String
10.2.0.71,01 27 2022 13 55 00,vegeta,String,http,String,238058022.3,Double,19838.16852,Double,30030.81223,Double,56.083436,Double,30.09923718,String,0.662083333,String,10.1.0.9,String
10.2.0.71,01 27 2022 14 00 00,vegeta,String,http,String,158353405.6,Double,13196.11713,Double,30022.68768,Double,54.181034,Double,35.88003216,String,0.797,String,10.1.0.9,String
10.2.0.73,01 27 2022 13 55 00,vegeta,String,http,String,240353481.8,Double,20029.45682,Double,30023.80952,Double,68.043742,Double,28.85401312,String,0.645416667,String,10.1.0.39,String
10.2.0.73,01 27 2022 14 00 00,vegeta,String,http,String,158419342.3,Double,13201.61186,Double,30022.22548,Double,52.668211,Double,36.53185264,String,0.802666667,String,10.1.0.39,String
10.2.0.75,01 27 2022 13 55 00,vegeta,String,http,String,238735884,Double,19894.657,Double,30031.10195,Double,52.373977,Double,30.46828923,String,0.6745,String,10.1.0.121,String
10.2.0.75,01 27 2022 14 00 00,vegeta,String,http,String,153032224.7,Double,12752.68539,Double,30007.42853,Double,56.581736,Double,37.54590808,String,0.826916667,String,10.1.0.121,String
10.2.0.77,01 27 2022 13 55 00,vegeta,String,http,String,242095391.3,Double,20174.61594,Double,30023.04943,Double,52.858971,Double,28.40654526,String,0.637916667,String,10.1.0.26,String
10.2.0.77,01 27 2022 14 00 00,vegeta,String,http,String,156751941.1,Double,13062.66176,Double,30013.70362,Double,54.391763,Double,35.78864631,String,0.796,String,10.1.0.26,String
10.2.0.79,01 27 2022 13 55 00,vegeta,String,http,String,240798745.8,Double,20066.56215,Double,30029.17848,Double,65.7316,Double,28.59585707,String,0.640833333,String,10.1.0.87,String
10.2.0.79,01 27 2022 14 00 00,vegeta,String,http,String,161574957.8,Double,13464.57982,Double,30025.46579,Double,51.964569,Double,35.56968806,String,0.788916667,String,10.1.0.87,String
10.2.0.8,01 27 2022 13 55 00,vegeta,String,http,String,240612829.5,Double,20051.06913,Double,30026.57684,Double,75.089018,Double,29.76978882,String,0.658416667,String,10.1.0.71,String
10.2.0.8,01 27 2022 14 00 00,vegeta,String,http,String,162612916.1,Double,13551.07634,Double,30014.18358,Double,51.585322,Double,36.38570029,String,0.796833333,String,10.1.0.71,String
10.2.0.81,01 27 2022 13 55 00,vegeta,String,http,String,234528553,Double,19544.04609,Double,30025.26583,Double,57.9492,Double,30.48333142,String,0.674833333,String,10.1.0.11,String
10.2.0.81,01 27 2022 14 00 00,vegeta,String,http,String,151555676.8,Double,12629.63973,Double,30018.47048,Double,59.270589,Double,37.46425415,String,0.827833333,String,10.1.0.11,String
10.2.0.82,01 27 2022 13 55 00,vegeta,String,http,String,244079252.8,Double,20339.93773,Double,30037.29416,Double,51.275319,Double,29.29982642,String,0.648166667,String,10.1.0.99,String
10.2.0.82,01 27 2022 14 00 00,vegeta,String,http,String,166051750.4,Double,13837.64587,Double,30026.29355,Double,53.205961,Double,36.45166737,String,0.79325,String,10.1.0.99,String
10.2.0.86,01 27 2022 13 55 00,vegeta,String,http,String,239422825.8,Double,19951.90215,Double,30024.80232,Double,73.698463,Double,29.93401146,String,0.66225,String,10.1.0.57,String
10.2.0.86,01 27 2022 14 00 00,vegeta,String,http,String,161886997.9,Double,13490.58316,Double,30009.8664,Double,59.283653,Double,36.21336729,String,0.793416667,String,10.1.0.57,String
10.2.0.88,01 27 2022 13 55 00,vegeta,String,http,String,240098013.7,Double,20008.16781,Double,30031.23162,Double,66.1805,Double,30.26382482,String,0.668583333,String,10.1.0.85,String
10.2.0.88,01 27 2022 14 00 00,vegeta,String,http,String,161117496,Double,13426.458,Double,30014.14281,Double,55.256924,Double,36.03201165,String,0.795166667,String,10.1.0.85,String
10.2.0.89,01 27 2022 13 55 00,vegeta,String,http,String,244366909.7,Double,20363.90914,Double,30028.66141,Double,50.8809,Double,28.57353177,String,0.638,String,10.1.0.78,String
10.2.0.89,01 27 2022 14 00 00,vegeta,String,http,String,164357248.2,Double,13696.43735,Double,30017.99928,Double,55.6048,Double,34.91318225,String,0.77775,String,10.1.0.78,String
10.2.0.9,01 27 2022 13 55 00,vegeta,String,http,String,240352240.1,Double,20029.35334,Double,30034.25832,Double,57.667448,Double,29.85326966,String,0.664833333,String,10.1.0.130,String
10.2.0.9,01 27 2022 14 00 00,vegeta,String,http,String,157510912.9,Double,13125.9094,Double,30034.05378,Double,52.350331,Double,36.36897764,String,0.814666667,String,10.1.0.130,String
10.2.0.90,01 27 2022 13 55 00,vegeta,String,http,String,246475759.7,Double,20539.64664,Double,30028.76247,Double,58.920777,Double,28.4774306,String,0.635333333,String,10.1.0.54,String
10.2.0.90,01 27 2022 14 00 00,vegeta,String,http,String,161918656.4,Double,13493.22137,Double,30029.08076,Double,52.64085,Double,36.4361169,String,0.799166667,String,10.1.0.54,String
10.2.0.91,01 27 2022 13 55 00,vegeta,String,http,String,236457790.1,Double,19704.81584,Double,30022.55418,Double,60.534619,Double,30.64119729,String,0.671583333,String,10.1.0.42,String
10.2.0.91,01 27 2022 14 00 00,vegeta,String,http,String,155860521.3,Double,12988.37678,Double,30031.05116,Double,61.426743,Double,37.06008257,String,0.812666667,String,10.1.0.42,String
10.2.0.92,01 27 2022 13 55 00,vegeta,String,http,String,240154479.9,Double,20012.87333,Double,30026.74207,Double,59.366532,Double,29.7072184,String,0.657,String,10.1.0.5,String
10.2.0.92,01 27 2022 14 00 00,vegeta,String,http,String,157099933.7,Double,13091.66114,Double,30004.398,Double,61.692039,Double,36.46897536,String,0.804916667,String,10.1.0.5,String
10.2.0.93,01 27 2022 13 55 00,vegeta,String,http,String,234680471.5,Double,19556.70596,Double,30029.23241,Double,56.590815,Double,30.52790068,String,0.670083333,String,10.1.0.51,String
10.2.0.93,01 27 2022 14 00 00,vegeta,String,http,String,157415380.1,Double,13117.94834,Double,30021.34502,Double,55.088667,Double,36.2499047,String,0.8,String,10.1.0.51,String
10.2.0.94,01 27 2022 13 55 00,vegeta,String,http,String,241239546.6,Double,20103.29555,Double,30035.23716,Double,76.72463,Double,29.39418071,String,0.65025,String,10.1.0.60,String
10.2.0.94,01 27 2022 14 00 00,vegeta,String,http,String,157878323.9,Double,13156.52699,Double,30036.01122,Double,59.811785,Double,36.10669617,String,0.800666667,String,10.1.0.60,String
10.2.0.95,01 27 2022 13 55 00,vegeta,String,http,String,239724211.6,Double,19977.01763,Double,30029.4929,Double,56.321986,Double,29.956289,String,0.662833333,String,10.1.0.113,String
10.2.0.95,01 27 2022 14 00 00,vegeta,String,http,String,160132897,Double,13344.40809,Double,30006.67893,Double,56.441468,Double,36.15115272,String,0.80575,String,10.1.0.113,String
10.2.0.96,01 27 2022 13 55 00,vegeta,String,http,String,241183498.8,Double,20098.6249,Double,30026.3785,Double,59.570407,Double,29.42765211,String,0.643583333,String,10.1.0.65,String
10.2.0.96,01 27 2022 14 00 00,vegeta,String,http,String,156985376.1,Double,13082.11467,Double,30004.95135,Double,51.940053,Double,36.52679404,String,0.801583333,String,10.1.0.65,String
10.2.0.97,01 27 2022 13 55 00,vegeta,String,http,String,241641708.7,Double,20136.80906,Double,30036.43921,Double,53.2567,Double,29.97138694,String,0.663083333,String,10.1.0.124,String
10.2.0.97,01 27 2022 14 00 00,vegeta,String,http,String,162327560.9,Double,13527.29674,Double,30021.43683,Double,50.947334,Double,36.01321873,String,0.795833333,String,10.1.0.124,String
10.2.0.98,01 27 2022 13 55 00,vegeta,String,http,String,234175252.7,Double,19514.60439,Double,30016.26837,Double,56.763128,Double,30.66819703,String,0.67225,String,10.1.0.131,String
10.2.0.98,01 27 2022 14 00 00,vegeta,String,http,String,160903975.9,Double,13408.66466,Double,30017.03916,Double,53.654162,Double,35.61997036,String,0.791833333,String,10.1.0.131,String
10.2.0.99,01 27 2022 13 55 00,vegeta,String,http,String,240389512.6,Double,20032.45938,Double,30015.78514,Double,59.012819,Double,29.31810042,String,0.648416667,String,10.1.0.127,String
10.2.0.99,01 27 2022 14 00 00,vegeta,String,http,String,157640898.5,Double,13136.74154,Double,30006.66884,Double,55.447805,Double,36.59007828,String,0.80025,String,10.1.0.127,String
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,14359.77058,,,,,,,,,,,
