PartitionKey,RowKey,test_type,test_type@type,protocol,protocol@type,latency_total,latency_total@type,latency_mean,latency_mean@type,latency_max,latency_max@type,latency_min,latency_min@type,throughput,throughput@type,success,success@type,server,server@type,sent_throughput,sent_throughput@type,received_throughput,received_throughput@type,max_rtt,max_rtt@type,min_rtt,min_rtt@type,mean_rtt,mean_rtt@type,duration,duration@type
10.2.0.76,01 28 2022 10 45 00,vegeta,String,http,String,357666195.7,Double,29805.51631,Double,30015.33388,Double,244.097165,Double,0.085208054,String,0.001916667,String,10.1.0.28,String,,,,,,,,,,,,
10.2.0.76,01 28 2022 10 50 00,vegeta,String,http,String,357428430.4,Double,29785.70253,Double,30018.30681,Double,262.602084,Double,0.107454964,String,0.002416667,String,10.1.0.28,String,,,,,,,,,,,,
10.2.0.76,01 28 2022 10 55 00,vegeta,String,http,String,357702441.7,Double,29808.53681,Double,30012.41004,Double,259.14158,Double,0.074079474,String,0.001666667,String,10.1.0.28,String,,,,,,,,,,,,
10.2.0.76,01 28 2022 11 00 00,vegeta,String,http,String,356950507.1,Double,29745.87559,Double,30015.57936,Double,252.276174,Double,0.140751068,String,0.003166667,String,10.1.0.28,String,,,,,,,,,,,,
10.2.0.78,01 28 2022 10 40 00,vegeta,String,http,String,357215111.1,Double,29767.92592,Double,30015.23581,Double,151.220114,Double,0.111168723,String,0.0025,String,10.1.0.50,String,,,,,,,,,,,,
10.2.0.78,01 28 2022 10 45 00,vegeta,String,http,String,358462920.2,Double,29871.91001,Double,30019.44975,Double,239.304021,Double,0.111119266,String,0.0025,String,10.1.0.50,String,,,,,,,,,,,,
10.2.0.78,01 28 2022 10 50 00,vegeta,String,http,String,357949018,Double,29829.08483,Double,30016.1597,Double,239.880131,Double,0.114853383,String,0.002583333,String,10.1.0.50,String,,,,,,,,,,,,
10.2.0.78,01 28 2022 10 55 00,vegeta,String,http,String,358283269.8,Double,29856.93915,Double,30020.38228,Double,255.235072,Double,0.111180152,String,0.0025,String,10.1.0.50,String,,,,,,,,,,,,
10.2.0.78,01 28 2022 11 00 00,vegeta,String,http,String,357133996.4,Double,29761.16637,Double,30021.96201,Double,239.377958,Double,0.151885493,String,0.003416667,String,10.1.0.50,String,,,,,,,,,,,,
10.2.0.79,01 28 2022 10 40 00,vegeta,String,http,String,357647907.7,Double,29803.99231,Double,30011.92604,Double,256.754489,Double,0.13707753,String,0.003083333,String,10.1.0.71,String,,,,,,,,,,,,
10.2.0.79,01 28 2022 10 45 00,vegeta,String,http,String,356917913.7,Double,29743.15947,Double,30019.64417,Double,249.967256,Double,0.096317644,String,0.002166667,String,10.1.0.71,String,,,,,,,,,,,,
10.2.0.79,01 28 2022 10 50 00,vegeta,String,http,String,358279269.5,Double,29856.60579,Double,30013.95197,Double,239.120644,Double,0.088904437,String,0.002,String,10.1.0.71,String,,,,,,,,,,,,
10.2.0.79,01 28 2022 10 55 00,vegeta,String,http,String,358009330.9,Double,29834.11091,Double,30018.36575,Double,243.154217,Double,0.070375527,String,0.001583333,String,10.1.0.71,String,,,,,,,,,,,,
10.2.0.79,01 28 2022 11 00 00,vegeta,String,http,String,357976642.1,Double,29831.38684,Double,30017.88637,Double,244.436498,Double,0.118544807,String,0.002666667,String,10.1.0.71,String,,,,,,,,,,,,
10.2.0.8,01 28 2022 10 40 00,vegeta,String,http,String,357920538.7,Double,29826.71156,Double,30008.86486,Double,158.099121,Double,0.111127516,String,0.0025,String,10.1.0.81,String,,,,,,,,,,,,
10.2.0.8,01 28 2022 10 45 00,vegeta,String,http,String,357982392.2,Double,29831.86602,Double,30014.44508,Double,166.455007,Double,0.125968253,String,0.002833333,String,10.1.0.81,String,,,,,,,,,,,,
10.2.0.8,01 28 2022 10 50 00,vegeta,String,http,String,357034500.1,Double,29752.87501,Double,30017.88506,Double,258.990619,Double,0.085201021,String,0.001916667,String,10.1.0.81,String,,,,,,,,,,,,
10.2.0.8,01 28 2022 10 55 00,vegeta,String,http,String,357327993.3,Double,29777.33278,Double,30018.64411,Double,226.682826,Double,0.100029608,String,0.00225,String,10.1.0.81,String,,,,,,,,,,,,
10.2.0.8,01 28 2022 11 00 00,vegeta,String,http,String,357888585.1,Double,29824.04875,Double,30016.86965,Double,259.105447,Double,0.114848175,String,0.002583333,String,10.1.0.81,String,,,,,,,,,,,,
10.2.0.82,01 28 2022 10 40 00,vegeta,String,http,String,357853685.7,Double,29821.14047,Double,30019.62972,Double,159.069684,Double,0.170412913,String,0.003833333,String,10.1.0.100,String,,,,,,,,,,,,
10.2.0.82,01 28 2022 10 45 00,vegeta,String,http,String,358060630.3,Double,29838.38586,Double,30021.18974,Double,47.316118,Double,0.133382645,String,0.003,String,10.1.0.100,String,,,,,,,,,,,,
10.2.0.82,01 28 2022 10 50 00,vegeta,String,http,String,358253655.5,Double,29854.47129,Double,30019.39304,Double,247.758697,Double,0.111131944,String,0.0025,String,10.1.0.100,String,,,,,,,,,,,,
10.2.0.82,01 28 2022 10 55 00,vegeta,String,http,String,358483081.3,Double,29873.59011,Double,30018.38373,Double,265.428021,Double,0.092626806,String,0.002083333,String,10.1.0.100,String,,,,,,,,,,,,
10.2.0.82,01 28 2022 11 00 00,vegeta,String,http,String,358936106.2,Double,29911.34218,Double,30019.81482,Double,253.771136,Double,0.133343049,String,0.003,String,10.1.0.100,String,,,,,,,,,,,,
10.2.0.83,01 28 2022 10 40 00,vegeta,String,http,String,358466108.6,Double,29872.17572,Double,30013.51809,Double,255.919872,Double,0.13709793,String,0.003083333,String,10.1.0.99,String,,,,,,,,,,,,
10.2.0.83,01 28 2022 10 45 00,vegeta,String,http,String,358022307.6,Double,29835.1923,Double,30013.88649,Double,249.693231,Double,0.125963191,String,0.002833333,String,10.1.0.99,String,,,,,,,,,,,,
10.2.0.83,01 28 2022 10 50 00,vegeta,String,http,String,359205737,Double,29933.81142,Double,30011.3917,Double,270.370714,Double,0.11484248,String,0.002583333,String,10.1.0.99,String,,,,,,,,,,,,
10.2.0.83,01 28 2022 10 55 00,vegeta,String,http,String,358894771.4,Double,29907.89762,Double,30011.25154,Double,112.35193,Double,0.111152174,String,0.0025,String,10.1.0.99,String,,,,,,,,,,,,
10.2.0.83,01 28 2022 11 00 00,vegeta,String,http,String,357650024.7,Double,29804.16873,Double,30019.13283,Double,250.727437,Double,0.125960391,String,0.002833333,String,10.1.0.99,String,,,,,,,,,,,,
10.2.0.85,01 28 2022 10 40 00,vegeta,String,http,String,358497075.1,Double,29874.75626,Double,30011.97598,Double,253.193863,Double,0.118527009,String,0.002666667,String,10.1.0.30,String,,,,,,,,,,,,
10.2.0.85,01 28 2022 10 45 00,vegeta,String,http,String,357855492.7,Double,29821.29106,Double,30018.78221,Double,139.918041,Double,0.133369317,String,0.003,String,10.1.0.30,String,,,,,,,,,,,,
10.2.0.85,01 28 2022 10 50 00,vegeta,String,http,String,357871454.2,Double,29822.62119,Double,30019.27128,Double,265.25119,Double,0.137093521,String,0.003083333,String,10.1.0.30,String,,,,,,,,,,,,
10.2.0.85,01 28 2022 10 55 00,vegeta,String,http,String,358258456.5,Double,29854.87138,Double,30017.32936,Double,144.571273,Double,0.12593511,String,0.002833333,String,10.1.0.30,String,,,,,,,,,,,,
10.2.0.85,01 28 2022 11 00 00,vegeta,String,http,String,358384227,Double,29865.35225,Double,30016.41868,Double,269.624072,Double,0.111127509,String,0.0025,String,10.1.0.30,String,,,,,,,,,,,,
10.2.0.86,01 28 2022 10 40 00,vegeta,String,http,String,357149075.1,Double,29762.42293,Double,30009.70677,Double,261.888067,Double,0.107468873,String,0.002416667,String,10.1.0.55,String,,,,,,,,,,,,
10.2.0.86,01 28 2022 10 45 00,vegeta,String,http,String,357887130.8,Double,29823.92756,Double,30007.81538,Double,273.435974,Double,0.103755774,String,0.002333333,String,10.1.0.55,String,,,,,,,,,,,,
10.2.0.86,01 28 2022 10 50 00,vegeta,String,http,String,358190513.4,Double,29849.20945,Double,30020.39992,Double,297.882552,Double,0.129648679,String,0.002916667,String,10.1.0.55,String,,,,,,,,,,,,
10.2.0.86,01 28 2022 10 55 00,vegeta,String,http,String,357452509.8,Double,29787.70915,Double,30017.81531,Double,242.23246,Double,0.111119233,String,0.0025,String,10.1.0.55,String,,,,,,,,,,,,
10.2.0.86,01 28 2022 11 00 00,vegeta,String,http,String,356968042.5,Double,29747.33688,Double,30018.49255,Double,259.971256,Double,0.174106749,String,0.003916667,String,10.1.0.55,String,,,,,,,,,,,,
10.2.0.88,01 28 2022 10 40 00,vegeta,String,http,String,358254981.1,Double,29854.58176,Double,30013.22083,Double,204.18879,Double,0.074090389,String,0.001666667,String,10.1.0.103,String,,,,,,,,,,,,
10.2.0.88,01 28 2022 10 45 00,vegeta,String,http,String,358403542,Double,29866.96183,Double,30010.16383,Double,280.0727,Double,0.10003034,String,0.00225,String,10.1.0.103,String,,,,,,,,,,,,
10.2.0.88,01 28 2022 10 50 00,vegeta,String,http,String,357433173,Double,29786.09775,Double,30016.45285,Double,241.738007,Double,0.162998954,String,0.003666667,String,10.1.0.103,String,,,,,,,,,,,,
10.2.0.88,01 28 2022 10 55 00,vegeta,String,http,String,357395246.6,Double,29782.93722,Double,30013.61862,Double,254.063975,Double,0.077795003,String,0.00175,String,10.1.0.103,String,,,,,,,,,,,,
10.2.0.88,01 28 2022 11 00 00,vegeta,String,http,String,358191631.9,Double,29849.30266,Double,30017.82799,Double,283.473884,Double,0.14817924,String,0.003333333,String,10.1.0.103,String,,,,,,,,,,,,
10.2.0.89,01 28 2022 10 40 00,vegeta,String,http,String,358077560.5,Double,29839.79671,Double,30014.89495,Double,246.4751,Double,0.088924959,String,0.002,String,10.1.0.31,String,,,,,,,,,,,,
10.2.0.89,01 28 2022 10 45 00,vegeta,String,http,String,357929774.5,Double,29827.48121,Double,30015.08057,Double,288.935076,Double,0.07409597,String,0.001666667,String,10.1.0.31,String,,,,,,,,,,,,
10.2.0.89,01 28 2022 10 50 00,vegeta,String,http,String,357867352,Double,29822.27934,Double,30017.15494,Double,264.174482,Double,0.140771996,String,0.003166667,String,10.1.0.31,String,,,,,,,,,,,,
10.2.0.89,01 28 2022 10 55 00,vegeta,String,http,String,358081787.8,Double,29840.14898,Double,30016.78014,Double,257.227047,Double,0.08521365,String,0.001916667,String,10.1.0.31,String,,,,,,,,,,,,
10.2.0.89,01 28 2022 11 00 00,vegeta,String,http,String,358113759.5,Double,29842.81329,Double,30013.76906,Double,125.524567,Double,0.100014708,String,0.00225,String,10.1.0.31,String,,,,,,,,,,,,
10.2.0.9,01 28 2022 10 40 00,vegeta,String,http,String,358798632.7,Double,29899.88606,Double,30019.48522,Double,269.436687,Double,0.148191962,String,0.003333333,String,10.1.0.58,String,,,,,,,,,,,,
10.2.0.9,01 28 2022 10 45 00,vegeta,String,http,String,358244980,Double,29853.74833,Double,30019.1038,Double,242.72922,Double,0.096343483,String,0.002166667,String,10.1.0.58,String,,,,,,,,,,,,
10.2.0.9,01 28 2022 10 50 00,vegeta,String,http,String,357942944.2,Double,29828.57869,Double,30019.07378,Double,126.907715,Double,0.155600142,String,0.0035,String,10.1.0.58,String,,,,,,,,,,,,
10.2.0.9,01 28 2022 10 55 00,vegeta,String,http,String,358300914.9,Double,29858.40958,Double,30020.87781,Double,186.998611,Double,0.118571148,String,0.002666667,String,10.1.0.58,String,,,,,,,,,,,,
10.2.0.9,01 28 2022 11 00 00,vegeta,String,http,String,357642045.9,Double,29803.50382,Double,30010.56742,Double,224.588834,Double,0.125935193,String,0.002833333,String,10.1.0.58,String,,,,,,,,,,,,
10.2.0.94,01 28 2022 10 40 00,vegeta,String,http,String,358515767.8,Double,29876.31398,Double,30007.23061,Double,249.381145,Double,0.125944435,String,0.002833333,String,10.1.0.86,String,,,,,,,,,,,,
10.2.0.94,01 28 2022 10 45 00,vegeta,String,http,String,357835010.7,Double,29819.58423,Double,30015.84132,Double,237.715915,Double,0.088895449,String,0.002,String,10.1.0.86,String,,,,,,,,,,,,
10.2.0.94,01 28 2022 10 50 00,vegeta,String,http,String,358285466.1,Double,29857.12217,Double,30024.92092,Double,266.434107,Double,0.122240216,String,0.00275,String,10.1.0.86,String,,,,,,,,,,,,
10.2.0.94,01 28 2022 10 55 00,vegeta,String,http,String,357459213,Double,29788.26775,Double,30018.24908,Double,257.312839,Double,0.107448997,String,0.002416667,String,10.1.0.86,String,,,,,,,,,,,,
10.2.0.94,01 28 2022 11 00 00,vegeta,String,http,String,358658087.2,Double,29888.17394,Double,30015.59105,Double,241.121462,Double,0.114858156,String,0.002583333,String,10.1.0.86,String,,,,,,,,,,,,
10.2.0.96,01 28 2022 10 40 00,vegeta,String,http,String,357695613.7,Double,29807.96781,Double,30018.18085,Double,173.401032,Double,0.118588732,String,0.002666667,String,10.1.0.25,String,,,,,,,,,,,,
10.2.0.96,01 28 2022 10 45 00,vegeta,String,http,String,357567570,Double,29797.2975,Double,30016.58242,Double,257.216123,Double,0.114831666,String,0.002583333,String,10.1.0.25,String,,,,,,,,,,,,
10.2.0.96,01 28 2022 10 50 00,vegeta,String,http,String,356962814.2,Double,29746.90118,Double,30014.32415,Double,241.669353,Double,0.118526997,String,0.002666667,String,10.1.0.25,String,,,,,,,,,,,,
10.2.0.96,01 28 2022 10 55 00,vegeta,String,http,String,357464776.1,Double,29788.73135,Double,30015.84507,Double,232.60252,Double,0.148205005,String,0.003333333,String,10.1.0.25,String,,,,,,,,,,,,
10.2.0.96,01 28 2022 11 00 00,vegeta,String,http,String,357832333.6,Double,29819.36113,Double,30019.8648,Double,254.557144,Double,0.159306382,String,0.003583333,String,10.1.0.25,String,,,,,,,,,,,,
10.2.0.97,01 28 2022 10 40 00,vegeta,String,http,String,357577312,Double,29798.10934,Double,30018.82561,Double,249.133338,Double,0.085204048,String,0.001916667,String,10.1.0.65,String,,,,,,,,,,,,
10.2.0.97,01 28 2022 10 45 00,vegeta,String,http,String,357719643.2,Double,29809.97027,Double,30019.22921,Double,264.273863,Double,0.092647431,String,0.002083333,String,10.1.0.65,String,,,,,,,,,,,,
10.2.0.97,01 28 2022 10 50 00,vegeta,String,http,String,357712145.4,Double,29809.34545,Double,30020.38905,Double,180.357941,Double,0.114846578,String,0.002583333,String,10.1.0.65,String,,,,,,,,,,,,
10.2.0.97,01 28 2022 10 55 00,vegeta,String,http,String,357262830.7,Double,29771.90256,Double,30018.81942,Double,263.990528,Double,0.10372675,String,0.002333333,String,10.1.0.65,String,,,,,,,,,,,,
10.2.0.97,01 28 2022 11 00 00,vegeta,String,http,String,357295972.7,Double,29774.66439,Double,30018.72402,Double,234.398789,Double,0.177846802,String,0.004,String,10.1.0.65,String,,,,,,,,,,,,
10.2.0.98,01 28 2022 10 40 00,vegeta,String,http,String,358336071.4,Double,29861.33928,Double,30014.35007,Double,263.968529,Double,0.103734352,String,0.002333333,String,10.1.0.29,String,,,,,,,,,,,,
10.2.0.98,01 28 2022 10 45 00,vegeta,String,http,String,358389809.7,Double,29865.81747,Double,30019.66649,Double,282.687006,Double,0.107447156,String,0.002416667,String,10.1.0.29,String,,,,,,,,,,,,
10.2.0.98,01 28 2022 10 50 00,vegeta,String,http,String,357407796.6,Double,29783.98305,Double,30019.16182,Double,248.589765,Double,0.088921755,String,0.002,String,10.1.0.29,String,,,,,,,,,,,,
10.2.0.98,01 28 2022 10 55 00,vegeta,String,http,String,357874067.7,Double,29822.83897,Double,30015.39091,Double,248.120516,Double,0.103726572,String,0.002333333,String,10.1.0.29,String,,,,,,,,,,,,
10.2.0.98,01 28 2022 11 00 00,vegeta,String,http,String,356183433.1,Double,29681.95275,Double,30019.27247,Double,246.379868,Double,0.09631768,String,0.002166667,String,10.1.0.29,String,,,,,,,,,,,,
10.2.0.99,01 28 2022 10 40 00,vegeta,String,http,String,357331065.9,Double,29777.58882,Double,30014.7318,Double,237.628374,Double,0.122258432,String,0.00275,String,10.1.0.91,String,,,,,,,,,,,,
10.2.0.99,01 28 2022 10 45 00,vegeta,String,http,String,356558880.8,Double,29713.24007,Double,30013.80371,Double,257.650951,Double,0.092623594,String,0.002083333,String,10.1.0.91,String,,,,,,,,,,,,
10.2.0.99,01 28 2022 10 50 00,vegeta,String,http,String,357690652.5,Double,29807.55437,Double,30017.04317,Double,168.986437,Double,0.096303375,String,0.002166667,String,10.1.0.91,String,,,,,,,,,,,,
10.2.0.99,01 28 2022 10 55 00,vegeta,String,http,String,357531789.1,Double,29794.31576,Double,30016.39473,Double,238.396878,Double,0.100007357,String,0.00225,String,10.1.0.91,String,,,,,,,,,,,,
10.2.0.99,01 28 2022 11 00 00,vegeta,String,http,String,357855509.9,Double,29821.29249,Double,30020.49612,Double,273.606447,Double,0.122252919,String,0.00275,String,10.1.0.91,String,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,, ,,,,,,,,0.002671667,,,,,,,,,,,,,,,
